companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
MEA MIDDLE EAST AIRLINES;0-11;SUNDAY;0.0
BRUSSELS AIRLINES;0-11;SUNDAY;0.0
EASYJET;0-11;SUNDAY;0.06976744186046512
EASYJET;0-11;SUNDAY;0.06976744186046512
EASYJET;0-11;SUNDAY;0.06976744186046512
EASYJET;0-11;SUNDAY;0.06976744186046512
BRITISH AIRWAYS;0-11;SUNDAY;0.0
EASYJET;0-11;SUNDAY;0.06976744186046512
KLM ROYAL DUTCH AIRLINES;0-11;SUNDAY;0.0
AIR FRANCE;0-11;SUNDAY;0.0
EASYJET;0-11;SUNDAY;0.06976744186046512
EASYJET;0-11;SUNDAY;0.06976744186046512
SWISS;0-11;SUNDAY;0.08333333333333333
ALITALIA;0-11;SUNDAY;0.0
EASYJET;0-11;SUNDAY;0.06976744186046512
EASYJET;0-11;SUNDAY;0.06976744186046512
SWISS;0-11;SUNDAY;0.08333333333333333
IBERIA;0-11;SUNDAY;0.0
UKRAINE INTERNATIONAL;0-11;SUNDAY;0.0
AEROFLOT;0-11;SUNDAY;0.0
EASYJET;0-11;SUNDAY;0.06976744186046512
TAP PORTUGAL;0-11;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
SWISS;12-15;SUNDAY;0.15384615384615383
BRITISH AIRWAYS;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
AIR FRANCE;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
LUFTHANSA;12-15;SUNDAY;0.0
TUNISAIR;12-15;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
UKRAINE INTERNATIONAL;12-15;SUNDAY;0.0
TAP PORTUGAL;12-15;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
ICELANDAIR;12-15;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
EMIRATES;12-15;SUNDAY;0.0
LUFTHANSA;12-15;SUNDAY;0.0
QATAR AIRWAYS;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
EASYJET;12-15;SUNDAY;0.32
KLM ROYAL DUTCH AIRLINES;12-15;SUNDAY;0.0
COBALT AIR;12-15;SUNDAY;0.0
AIR FRANCE;12-15;SUNDAY;0.0
TURKISH AIRLINES;12-15;SUNDAY;0.0
EGYPTAIR;12-15;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
PEGASUS;12-15;SUNDAY;0.0
IBERIA;12-15;SUNDAY;0.0
LUFTHANSA;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
SAUDIA;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
MALETH AERO;12-15;SUNDAY;0.0
SWISS;12-15;SUNDAY;0.15384615384615383
EASYJET;12-15;SUNDAY;0.32
EASYJET;12-15;SUNDAY;0.32
EASYJET;12-15;SUNDAY;0.32
EASYJET;12-15;SUNDAY;0.32
VUELING;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
AEGEAN AIRLINES;12-15;SUNDAY;0.0
EASYJET;12-15;SUNDAY;0.32
EASYJET;12-15;SUNDAY;0.32
AER LINGUS;12-15;SUNDAY;0.0
LUFTHANSA;16-19;SUNDAY;0.1111111111111111
EASYJET;16-19;SUNDAY;0.3142857142857142
SWISS;16-19;SUNDAY;0.17647058823529413
AIR FRANCE;16-19;SUNDAY;0.19999999999999998
ROYAL AIR MAROC;16-19;SUNDAY;0.3333333333333333
EASYJET;16-19;SUNDAY;0.3142857142857142
LUXAIR;16-19;SUNDAY;0.0
BRUSSELS AIRLINES;16-19;SUNDAY;0.0
KLM ROYAL DUTCH AIRLINES;16-19;SUNDAY;0.49999999999999994
EASYJET;16-19;SUNDAY;0.3142857142857142
EASYJET;16-19;SUNDAY;0.3142857142857142
EASYJET;16-19;SUNDAY;0.3142857142857142
BRITISH AIRWAYS;16-19;SUNDAY;0.0
AUSTRIAN;16-19;SUNDAY;0.0
TURKISH AIRLINES;16-19;SUNDAY;0.0
SWISS;16-19;SUNDAY;0.17647058823529413
SWISS;16-19;SUNDAY;0.17647058823529413
EASYJET;16-19;SUNDAY;0.3142857142857142
ALITALIA;16-19;SUNDAY;0.0
LUFTHANSA;16-19;SUNDAY;0.1111111111111111
SWISS;16-19;SUNDAY;0.17647058823529413
AIR FRANCE;16-19;SUNDAY;0.19999999999999998
EASYJET;16-19;SUNDAY;0.3142857142857142
SPRINTAIR;16-19;SUNDAY;0.0
SWISS;16-19;SUNDAY;0.17647058823529413
TAP PORTUGAL;16-19;SUNDAY;0.3333333333333333
EASYJET;16-19;SUNDAY;0.3142857142857142
VUELING;16-19;SUNDAY;0.0
IBERIA;16-19;SUNDAY;0.0
EASYJET;16-19;SUNDAY;0.3142857142857142
LUFTHANSA;16-19;SUNDAY;0.1111111111111111
EASYJET;16-19;SUNDAY;0.3142857142857142
FINNAIR;16-19;SUNDAY;0.0
EASYJET;16-19;SUNDAY;0.3142857142857142
BRUSSELS AIRLINES;16-19;SUNDAY;0.0
SWISS;16-19;SUNDAY;0.17647058823529413
BRITISH AIRWAYS;16-19;SUNDAY;0.0
EASYJET;16-19;SUNDAY;0.3142857142857142
EASYJET;16-19;SUNDAY;0.3142857142857142
SAS SCANDINAVIAN AIRLINES;16-19;SUNDAY;0.0
KLM ROYAL DUTCH AIRLINES;16-19;SUNDAY;0.49999999999999994
EASYJET;16-19;SUNDAY;0.3142857142857142
LUFTHANSA;16-19;SUNDAY;0.1111111111111111
SWISS;16-19;SUNDAY;0.17647058823529413
LOT POLISH AIRLINES;16-19;SUNDAY;0.0
EASYJET;16-19;SUNDAY;0.3142857142857142
EASYJET;16-19;SUNDAY;0.3142857142857142
TAP PORTUGAL;16-19;SUNDAY;0.3333333333333333
SWISS;16-19;SUNDAY;0.17647058823529413
AUSTRIAN;16-19;SUNDAY;0.0
EUROWINGS;16-19;SUNDAY;0.0
EASYJET;16-19;SUNDAY;0.3142857142857142
EASYJET;16-19;SUNDAY;0.3142857142857142
LUFTHANSA;16-19;SUNDAY;0.1111111111111111
EASYJET;16-19;SUNDAY;0.3142857142857142
EMIRATES;16-19;SUNDAY;0.0
SWISS;16-19;SUNDAY;0.17647058823529413
BRITISH AIRWAYS;20-23;SUNDAY;0.3333333333333333
EASYJET;20-23;SUNDAY;0.3225806451612903
BRITISH AIRWAYS;20-23;SUNDAY;0.3333333333333333
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
BRUSSELS AIRLINES;20-23;SUNDAY;0.3333333333333333
AEROFLOT;20-23;SUNDAY;0.0
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
SWISS;20-23;SUNDAY;0.07142857142857142
SWISS;20-23;SUNDAY;0.07142857142857142
SWISS;20-23;SUNDAY;0.07142857142857142
AIR FRANCE;20-23;SUNDAY;0.6666666666666666
AUSTRIAN;20-23;SUNDAY;0.0
BRUSSELS AIRLINES;20-23;SUNDAY;0.3333333333333333
AIR FRANCE;20-23;SUNDAY;0.6666666666666666
SWISS;20-23;SUNDAY;0.07142857142857142
IBERIA;20-23;SUNDAY;0.0
LUFTHANSA;20-23;SUNDAY;0.0
KLM ROYAL DUTCH AIRLINES;20-23;SUNDAY;0.49999999999999994
SWISS;20-23;SUNDAY;0.07142857142857142
EASYJET;20-23;SUNDAY;0.3225806451612903
BRITISH AIRWAYS;20-23;SUNDAY;0.3333333333333333
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
SWISS;20-23;SUNDAY;0.07142857142857142
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
SWISS;20-23;SUNDAY;0.07142857142857142
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
EASYJET;20-23;SUNDAY;0.3225806451612903
ALITALIA;20-23;SUNDAY;0.0
EASYJET;20-23;SUNDAY;0.3225806451612903
LUFTHANSA;20-23;SUNDAY;0.0
SWISS;20-23;SUNDAY;0.07142857142857142
EASYJET;20-23;SUNDAY;0.3225806451612903
SWISS;20-23;SUNDAY;0.07142857142857142
TAP PORTUGAL;20-23;SUNDAY;0.0
AIR CHINA;0-11;MONDAY;0.0
QATAR AIRWAYS;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
ETIHAD AIRWAYS;0-11;MONDAY;0.0
LUXAIR;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
AIR FRANCE;0-11;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
LUFTHANSA;0-11;MONDAY;0.0
EUROWINGS;0-11;MONDAY;0.0
AUSTRIAN;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
VUELING;0-11;MONDAY;0.0
LUFTHANSA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
AIR FRANCE;0-11;MONDAY;0.0
LOT POLISH AIRLINES;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
LUFTHANSA;0-11;MONDAY;0.0
AIR CANADA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666666
AEGEAN AIRLINES;0-11;MONDAY;0.0
TURKISH AIRLINES;0-11;MONDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
ALITALIA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
AEROFLOT;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666666
TAP PORTUGAL;0-11;MONDAY;0.0
IBERIA;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
BRITISH AIRWAYS;12-15;MONDAY;0.0
LUXAIR;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
AIR FRANCE;12-15;MONDAY;0.0
SAS SCANDINAVIAN AIRLINES;12-15;MONDAY;0.0
LUFTHANSA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
UKRAINE INTERNATIONAL;12-15;MONDAY;0.0
TAP PORTUGAL;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EMIRATES;12-15;MONDAY;0.0
LUFTHANSA;12-15;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
AIR FRANCE;12-15;MONDAY;0.0
TURKISH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
SWISS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
WIZZ AIR;12-15;MONDAY;0.0
KUWAIT AIRWAYS;12-15;MONDAY;0.0
IBERIA;12-15;MONDAY;0.0
LUFTHANSA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
BRITISH AIRWAYS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
SAUDIA;12-15;MONDAY;0.0
AIR ALGERIE;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
SWISS;12-15;MONDAY;0.0
VUELING;12-15;MONDAY;0.0
WIZZ AIR;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EUROWINGS;12-15;MONDAY;0.0
AER LINGUS;12-15;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
AIR FRANCE;16-19;MONDAY;0.0
ROYAL AIR MAROC;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
BRUSSELS AIRLINES;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
LUXAIR;16-19;MONDAY;0.0
AUSTRIAN;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
ALITALIA;16-19;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.3333333333333333
AIR FRANCE;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
TURKISH AIRLINES;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
TAP PORTUGAL;16-19;MONDAY;0.5
VUELING;16-19;MONDAY;0.3333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
LUFTHANSA;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
BRUSSELS AIRLINES;16-19;MONDAY;0.0
FINNAIR;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.3333333333333333
AIR MOLDOVA;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
LOT POLISH AIRLINES;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
TAP PORTUGAL;16-19;MONDAY;0.5
AUSTRIAN;16-19;MONDAY;0.0
IBERIA;16-19;MONDAY;0.0
SAS SCANDINAVIAN AIRLINES;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
LUFTHANSA;16-19;MONDAY;0.3333333333333333
EUROWINGS;16-19;MONDAY;0.0
AIR FRANCE;16-19;MONDAY;0.0
EMIRATES;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
BRITISH AIRWAYS;20-23;MONDAY;0.0
BRUSSELS AIRLINES;20-23;MONDAY;0.3333333333333333
EASYJET;20-23;MONDAY;0.21428571428571427
AEROFLOT;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
LUXAIR;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
AUSTRIAN;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
BRUSSELS AIRLINES;20-23;MONDAY;0.3333333333333333
AIR FRANCE;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
IBERIA;20-23;MONDAY;0.0
LUFTHANSA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
KLM ROYAL DUTCH AIRLINES;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
LUFTHANSA;20-23;MONDAY;0.0
ALITALIA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
TAP PORTUGAL;20-23;MONDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
LUXAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
AIR FRANCE;0-11;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EUROWINGS;0-11;TUESDAY;0.0
AUSTRIAN;0-11;TUESDAY;0.0
VUELING;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
AIR FRANCE;0-11;TUESDAY;0.0
LOT POLISH AIRLINES;0-11;TUESDAY;0.0
EL AL;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
LUFTHANSA;0-11;TUESDAY;0.0
FINNAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SAS SCANDINAVIAN AIRLINES;0-11;TUESDAY;0.0
AEGEAN AIRLINES;0-11;TUESDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;TUESDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
TURKISH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
ALITALIA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
AIR FRANCE;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
IBERIA;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
AEROFLOT;0-11;TUESDAY;0.0
TAP PORTUGAL;0-11;TUESDAY;0.3333333333333333
AIR FRANCE;12-15;TUESDAY;0.0
LUFTHANSA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
UKRAINE INTERNATIONAL;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
SWISS;12-15;TUESDAY;0.0
TAP PORTUGAL;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
ICELANDAIR;12-15;TUESDAY;0.3333333333333333
SWISS;12-15;TUESDAY;0.0
EMIRATES;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
LUFTHANSA;12-15;TUESDAY;0.0
QATAR AIRWAYS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
KLM ROYAL DUTCH AIRLINES;12-15;TUESDAY;0.3333333333333333
EASYJET;12-15;TUESDAY;0.22857142857142854
AIR FRANCE;12-15;TUESDAY;0.0
AIR ALGERIE;12-15;TUESDAY;0.0
EGYPTAIR;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
PEGASUS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
LUFTHANSA;12-15;TUESDAY;0.0
BRITISH AIRWAYS;12-15;TUESDAY;0.24999999999999997
EASYJET;12-15;TUESDAY;0.22857142857142854
EASYJET;12-15;TUESDAY;0.22857142857142854
SAUDIA;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EASYJET;12-15;TUESDAY;0.22857142857142854
BELAVIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EUROWINGS;12-15;TUESDAY;0.3333333333333333
AER LINGUS;12-15;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666666
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
LUXAIR;16-19;TUESDAY;0.0
AUSTRIAN;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
ALITALIA;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
TUNISAIR;16-19;TUESDAY;0.0
TURKISH AIRLINES;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.3333333333333333
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
VUELING;16-19;TUESDAY;0.3333333333333333
EASYJET;16-19;TUESDAY;0.23076923076923075
IBERIA;16-19;TUESDAY;0.0
BRITISH AIRWAYS;16-19;TUESDAY;0.3333333333333333
EASYJET;16-19;TUESDAY;0.23076923076923075
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
SWISS;16-19;TUESDAY;0.2173913043478261
AIR BALTIC;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666666
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
LOT POLISH AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
ADRIA AIRWAYS;16-19;TUESDAY;0.49999999999999994
AUSTRIAN;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.3333333333333333
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
SAS SCANDINAVIAN AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
EUROWINGS;16-19;TUESDAY;0.49999999999999994
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
NORWEGIAN;16-19;TUESDAY;0.3333333333333333
SWISS;16-19;TUESDAY;0.2173913043478261
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
BRUSSELS AIRLINES;20-23;TUESDAY;0.3333333333333333
AEROFLOT;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
LUXAIR;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
SWISS;20-23;TUESDAY;0.05263157894736842
AUSTRIAN;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.05263157894736842
BRUSSELS AIRLINES;20-23;TUESDAY;0.3333333333333333
AIR FRANCE;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.05263157894736842
IBERIA;20-23;TUESDAY;0.0
